ABQ-S	PAS-C	REN-HS	57.1364	194.866	48.2451	121.64	258.555	245.615	269.49	268.287	383.546
ABQ-S	PAS-C	REN-S	50.1185	198.618	50.6367	133.036	260.152	236.06	278.115	260.308	384.615
ABQ-S	PAS-C	RGG-C	50.7228	61.0966	194.67	245.183	260.333	373.915	112.672	117.497	385.824
ABQ-S	PAS-C	RGG-S	34.294	341.784	34.1013	53.3225	260.472	71.7429	362.707	260.331	381.921
ABQ-S	PAS-C	SLV-F	41.9004	42.9452	246.582	331.376	258.576	382.008	129.962	50.7005	384.296
ABQ-S	PAS-C	SLV-M	74.5232	55.4645	127.156	399.466	257.743	390.125	328.219	205.603	371.233
ABQ-S	PAS-C	SLV-O	174.809	11.7579	12.6435	869.708	80.8486	272.49	868.822	244.028	109.008
ABQ-S	PAS-C	SNM-C	50.6397	51.7241	198.02	287.186	258.909	378.42	139.459	109.821	380.088
ABQ-S	PAS-C	SNM-M	77.0625	54.8195	126.727	421.626	258.444	395.706	349.615	210.176	373.768
ABQ-S	PAS-C	SNM-S	36.0268	334.686	32.9894	86.4899	260.618	78.8583	386.617	264.891	380.851
ABQ-S	PAS-C	TES-C	50.2072	66.5186	187.447	265.797	259.618	364.026	142.73	121.802	381.907
ABQ-S	PAS-C	TES-M	77.7873	54.6497	127.89	423.143	260.368	396.531	349.763	212.258	373.351
ABQ-S	PAS-C	TES-S	33.2281	345.931	30.4702	49.7454	260.236	65.7456	362.449	263.785	380.032
ABQ-S	PAS-C	TRE-F	41.8434	43.1688	224.437	302.662	255.257	382.825	121.248	69.0658	384.851
ABQ-S	PAS-C	TRQ-F	44.5408	39.9582	242.24	303.553	259.521	388.934	101.612	60.2099	385.018
ABQ-S	REN-C	REN-HC	20.8177	26.5197	412.967	422.496	455.875	441.318	38.3547	62.7956	446.527
ABQ-S	REN-C	REN-HS	36.7315	266.342	37.3031	108.159	466.889	223.917	338.295	466.151	452.361
