ABQ-S	MAL-M	SLV-F	52.2556	71.8971	129.534	330.126	426.76	366.062	272.795	348.537	385.308
ABQ-S	MAL-M	SLV-M	17.1247	17.0793	371.063	395.905	418.468	382.506	44.1991	64.7033	381.641
ABQ-S	MAL-M	SLV-O	164.151	9.99392	12.5483	863.597	137.047	263.215	861.264	287.976	108.69
ABQ-S	MAL-M	SNM-C	53.8306	73.5533	118.975	279.028	423.829	363.224	235.378	357.963	381.585
ABQ-S	MAL-M	SNM-M	18.5111	15.5452	393.981	415.655	422.76	388.704	39.2193	46.5335	385.599
ABQ-S	MAL-M	SNM-S	30.4854	338.422	28.4064	86.3692	428.413	69.8569	399.031	431.395	380.544
ABQ-S	MAL-M	TES-C	53.6129	88.8334	112.436	257.95	428.698	349.295	233.05	369.819	384.072
ABQ-S	MAL-M	TES-M	18.0715	15.6416	395.897	414.145	426.413	388.001	33.2438	48.2961	385.405
ABQ-S	MAL-M	TES-S	27.7207	351.159	27.5461	42.4794	430.26	60.633	368.273	431.185	382.134
ABQ-S	MAL-M	TRE-F	53.6892	73.1529	122.345	293.26	423.496	366.837	245.366	354.396	385.905
ABQ-S	MAL-M	TRQ-F	55.6921	69.2478	129.058	298.877	428.371	373.585	236.025	354.415	386.28
ABQ-S	MOB-C	MOB-G	66.1532	105.822	80.0536	237.107	239.106	309.107	259.744	226.615	349.255
ABQ-S	MOB-C	MOB-S	45.8466	227.74	49.5549	108.38	247.065	171.715	283.073	242.891	353.956
ABQ-S	MOB-C	MTB-F	56.5705	50.6753	180.039	233.132	246.94	357.601	103.317	124.173	350.609
ABQ-S	MOB-C	PAS-C	64.3876	46.5772	181.059	257.137	246.752	372.892	126.524	131.942	354.915
ABQ-S	MOB-C	REN-C	165.185	48.6836	42.57	470.523	220.865	445.506	476.657	343.835	329.692
ABQ-S	MOB-C	REN-HC	161.221	50.2128	41.0397	437.904	222.285	440.895	448.043	342.369	329.984
ABQ-S	MOB-C	REN-HS	57.9198	176.693	55.3619	122.636	244.217	235.732	246.773	247.206	353.22
ABQ-S	MOB-C	REN-S	51.2717	179.954	57.7135	141.815	245.745	225.864	263.076	239.845	354.394
ABQ-S	MOB-C	RGG-C	56.141	48.2044	208.776	241.53	246.203	363.24	84.2359	94.5892	355.665
ABQ-S	MOB-C	RGG-S	35.288	322.843	35.0953	48.9544	245.69	63.5331	336.07	246.042	351.824
ABQ-S	MOB-C	SLV-F	62.4975	45.4542	185.588	331.237	246.245	371.256	189.908	123.39	353.998
ABQ-S	MOB-C	SLV-M	87.985	49.2826	110.799	399.44	241.815	379.27	337.209	218.098	339.456
ABQ-S	MOB-C	SLV-O	174.48	10.8919	11.2315	869.763	77.3714	266.104	869.646	239.891	102.016
ABQ-S	MOB-C	SNM-C	58.8644	42.9231	190.578	281.862	244.815	367.668	137.242	114.934	350.859
ABQ-S	MOB-C	SNM-M	90.8893	48.4747	106.512	420.03	244.301	384.996	361.826	227.324	342.456
ABQ-S	MOB-C	SNM-S	34.1777	312.944	36.4737	86.4386	247.801	68.1763	365.527	246.338	349.928
ABQ-S	MOB-C	TES-C	54.8454	53.1242	203.474	264.242	244.801	354.601	113.65	96.2418	352.748
ABQ-S	MOB-C	TES-M	89.925	46.9771	110.75	419.561	244.808	384.626	355.399	222.698	341.47
ABQ-S	MOB-C	TES-S	33.8613	325.428	32.166	41.6322	246.801	60.258	336.019	247.795	349.956
ABQ-S	MOB-C	TRE-F	61.7312	45.8573	184.825	295.267	242.585	370.698	157.765	120.235	354.498
ABQ-S	MOB-C	TRQ-F	66.4367	43.877	182.185	300.814	247.328	378.127	159.861	132.337	354.831
ABQ-S	MOB-G	MOB-S	52.3913	190.026	53.4399	105.998	237.774	173.354	241.772	236.295	310.968
ABQ-S	MOB-G	MTB-F	105.814	61.0692	83.8586	226.514	237.198	355.081	201.815	256.327	308.843
ABQ-S	MOB-G	PAS-C	122.601	64.4272	65.3901	250.86	238.92	370.732	252.202	293.555	312.023
ABQ-S	MOB-G	REN-C	200.618	46.9941	42.6071	465.091	212.003	440.666	469.624	370.639	287.639
ABQ-S	MOB-G	REN-HC	196.25	49.1969	40.3406	430.427	211.978	436.546	440.2	368.241	289.223
